"STR_ID","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Tree12","Tree13","Tree14","Tree15","Tree16","Tree17"
93703,0,0,0,0,0,2,0,0,0,0,0,2
93712,0,0,3,2,0,0,0,0,3,2,0,0
93713,0,0,1,30,0,0,0,0,2,31,0,0
93714,0,0,1,0,0,0,0,0,1,0,0,0
93715,0,0,0,30,0,0,0,0,0,31,0,0
93716,0,0,16,45,0,0,0,0,19,46,0,0
93717,1,0,7,0,0,0,1,0,7,0,0,0
93718,0,0,12,0,0,37,0,0,13,0,0,52
93719,0,0,11,21,0,0,0,0,11,22,0,0
93720,0,1,14,2,0,0,0,1,21,3,0,0
93721,0,0,11,48,37,0,0,0,14,54,45,0
93722,0,0,23,0,0,0,0,0,27,0,0,0
93723,0,0,3,0,0,0,0,0,3,0,0,0
93734,0,0,1,0,0,0,0,0,2,0,0,0
93735,0,0,0,6,28,0,0,0,0,6,28,0
93736,0,0,2,0,1,0,0,0,2,0,1,0
93738,0,0,1,1,0,0,0,0,2,1,0,0
93748,0,4,1,29,0,0,0,92,1,29,0,0
93750,0,0,1,0,0,0,0,0,1,0,0,0
93751,0,0,17,0,2,0,0,0,17,0,3,0
93752,0,0,7,21,0,0,0,0,7,22,0,0
93753,0,0,47,29,2,0,0,0,49,33,3,0
93754,1,0,26,1,2,0,1,0,28,1,2,0
93755,0,0,27,2,0,0,0,0,31,2,0,0
93756,0,0,4,8,18,0,0,0,4,8,28,0
93757,0,0,3,0,0,0,0,0,3,0,0,0
93758,0,0,3,0,0,0,0,0,3,0,0,0
93764,0,0,1,0,0,0,0,0,1,0,0,0
93768,0,0,1,0,21,0,0,0,1,0,22,0
93770,0,0,0,0,1,0,0,0,0,0,1,0
93771,0,0,1,0,0,0,0,0,1,0,0,0
93772,0,0,2,0,0,0,0,0,3,0,0,0
93773,0,0,0,0,11,0,0,0,0,0,11,0
93781,0,0,2,0,0,0,0,0,2,0,0,0
93782,0,0,2,9,0,1,0,0,2,10,0,2
93785,0,0,8,0,0,0,0,0,8,0,0,0
93786,0,20,1,50,0,0,0,20,1,56,0,0
93787,0,0,11,2,0,0,0,0,11,2,0,0
93788,0,0,32,4,2,0,0,0,33,4,4,0
93789,0,0,2,37,0,0,0,0,2,43,0,0
93790,0,0,3,0,0,0,0,0,3,0,0,0
93799,0,0,3,0,0,0,0,0,3,0,0,0
93801,0,0,1,0,0,0,0,0,1,0,0,0
93805,0,0,2,0,0,0,0,0,2,0,0,0
93809,0,0,0,7,0,0,0,0,0,7,0,0
93810,0,0,10,31,0,0,0,0,10,40,0,0
93811,0,11,10,20,0,0,0,12,12,20,0,0
93813,0,21,0,75,29,0,0,22,0,80,33,0
93814,0,18,2,0,0,0,0,25,3,0,0,0
93817,0,1,0,2,0,0,0,1,0,2,0,0
93819,0,0,0,0,23,0,0,0,0,0,27,0
93820,0,0,4,0,0,0,0,0,5,0,0,0
93833,0,0,1,0,3,0,0,0,1,0,3,0
93834,0,0,1,0,0,0,0,0,1,0,0,0
93836,0,0,4,2,0,0,0,0,4,2,0,0
93837,0,0,3,0,0,0,0,0,3,0,0,0
93839,1,0,19,0,0,0,2,0,34,0,0,0
93840,0,0,9,47,0,0,0,0,11,48,0,0
93842,0,14,0,39,0,0,0,16,0,43,0,0
93844,0,0,0,34,0,0,0,0,0,34,0,0
93845,0,1,1,2,2,0,0,1,1,2,3,0
93857,0,1,0,0,0,0,0,1,0,0,0,0
93858,0,0,6,22,0,0,0,0,6,22,0,0
93859,0,0,12,0,0,0,0,0,12,0,0,0
93860,0,7,0,11,0,0,0,7,0,11,0,0
93861,0,0,16,40,0,0,0,0,16,46,0,0
93864,0,0,1,4,0,0,0,0,1,4,0,0
93866,0,1,0,6,0,0,0,1,0,7,0,0
93875,1,0,0,0,0,0,7,0,0,0,0,0
93876,0,0,0,0,4,0,0,0,0,0,4,0
93878,1,0,0,0,0,0,1,0,0,0,0,0
93879,0,1,11,1,0,0,0,1,11,1,0,0
93880,0,0,3,0,0,0,0,0,3,0,0,0
93881,0,0,12,1,1,2,0,0,13,1,1,2
93882,0,0,4,0,0,0,0,0,4,0,0,0
93884,0,0,5,0,0,0,0,0,5,0,0,0
93894,0,1,0,0,0,0,0,1,0,0,0,0
93898,0,11,7,24,0,0,0,11,16,24,0,0
93899,1,0,6,0,0,0,4,0,6,0,0,0
93900,0,2,8,22,1,2,0,2,8,27,1,2
93902,0,0,1,0,0,0,0,0,1,0,0,0
93910,0,0,0,0,0,1,0,0,0,0,0,2
93917,0,0,11,51,2,0,0,0,13,55,4,0
93918,0,0,5,0,0,2,0,0,5,0,0,7
93919,1,0,16,0,0,23,1,0,16,0,0,34
93920,0,0,2,19,0,0,0,0,2,20,0,0
93923,0,1,4,0,0,0,0,1,4,0,0,0
93935,0,1,0,0,0,0,0,1,0,0,0,0
93936,1,0,0,0,0,0,2,0,0,0,0,0
93940,0,0,1,0,0,0,0,0,1,0,0,0
93941,1,0,7,0,0,0,1,0,7,0,0,0
93942,0,0,13,0,52,3,0,0,19,0,61,7
93943,0,0,20,0,0,0,0,0,20,0,0,0
93944,0,0,0,9,0,0,0,0,0,9,0,0
93945,0,0,10,0,0,0,0,0,10,0,0,0
93946,0,0,2,0,0,0,0,0,2,0,0,0
93956,0,0,2,9,0,0,0,0,2,10,0,0
93957,0,0,3,0,0,0,0,0,3,0,0,0
93958,0,0,2,0,0,0,0,0,2,0,0,0
93960,0,0,7,0,0,0,0,0,7,0,0,0
93962,0,0,7,0,0,0,0,0,9,0,0,0
93963,0,0,5,0,0,0,0,0,5,0,0,0
93964,0,0,7,0,0,0,0,0,7,0,0,0
93965,0,0,0,10,0,0,0,0,0,10,0,0
93978,0,0,1,0,0,0,0,0,1,0,0,0
93979,0,0,1,0,0,0,0,0,1,0,0,0
93980,0,0,2,0,0,0,0,0,2,0,0,0
93981,0,0,5,0,0,0,0,0,5,0,0,0
93982,0,0,8,0,20,0,0,0,8,0,20,0
93983,0,0,17,0,0,0,0,0,34,0,0,0
93984,0,0,0,9,0,0,0,0,0,9,0,0
93985,0,0,3,0,0,0,0,0,3,0,0,0
93986,0,0,1,0,0,0,0,0,1,0,0,0
94003,0,0,4,1,0,0,0,0,4,1,0,0
94004,0,0,6,0,0,0,0,0,6,0,0,0
94005,0,0,3,0,0,0,0,0,4,0,0,0
94006,0,0,1,5,0,0,0,0,1,5,0,0
94008,0,0,0,1,0,0,0,0,0,1,0,0
94024,0,1,0,1,0,0,0,1,0,1,0,0
94025,5,7,0,17,14,12,12,8,0,17,14,12
94026,0,0,2,1,0,0,0,0,2,1,0,0
94027,1,0,12,26,0,0,1,0,12,27,0,0
94029,0,0,2,0,0,0,0,0,2,0,0,0
94034,0,1,0,0,0,0,0,4,0,0,0,0
94050,0,5,0,5,1,0,0,8,0,10,1,0
94051,0,0,2,29,0,0,0,0,2,29,0,0
94059,0,0,0,1,0,0,0,0,0,1,0,0
94074,0,0,2,0,0,0,0,0,3,0,0,0
94076,0,3,1,10,5,22,0,3,1,11,5,22
94077,1,7,10,59,0,27,2,7,19,61,0,27
94078,0,0,5,20,0,29,0,0,5,20,0,29
94100,0,0,0,1,0,0,0,0,0,1,0,0
94205,0,0,0,2,11,1,0,0,0,3,24,1
94206,0,0,0,3,0,0,0,0,0,3,0,0
94224,1,0,11,14,30,0,3,0,18,19,35,0
94232,0,0,10,0,1,0,0,0,11,0,1,0
94233,0,0,4,28,0,0,0,0,4,33,0,0
94239,0,0,6,6,1,0,0,0,8,7,1,0
94240,0,0,1,9,0,0,0,0,2,12,0,0
94241,0,0,0,1,3,0,0,0,0,2,4,0
94243,0,0,0,1,0,0,0,0,0,1,0,0
94244,0,0,1,11,0,0,0,0,1,13,0,0
94245,0,0,0,2,0,0,0,0,0,2,0,0
94246,0,3,10,14,0,0,0,3,11,22,0,0
94247,0,0,0,9,0,0,0,0,0,10,0,0
94248,0,0,0,9,0,1,0,0,0,9,0,1
94249,0,0,0,2,0,0,0,0,0,3,0,0
94418,0,0,4,0,0,0,0,0,4,0,0,0
94419,0,0,2,0,3,0,0,0,2,0,3,0
94420,0,0,0,0,2,0,0,0,0,0,2,0
94421,0,0,3,0,0,1,0,0,3,0,0,5
94422,0,0,0,5,0,0,0,0,0,5,0,0
94423,0,0,0,0,2,0,0,0,0,0,2,0
94425,0,0,2,0,4,0,0,0,2,0,4,0
94430,0,0,0,0,0,1,0,0,0,0,0,1
94436,0,0,0,5,6,1,0,0,0,5,8,1
94438,0,0,1,0,0,1,0,0,1,0,0,1
94439,0,0,1,0,2,0,0,0,1,0,2,0
94440,3,0,0,12,39,3,47,0,0,12,40,4
94441,1,1,0,0,0,0,1,2,0,0,0,0
94442,0,3,0,4,0,0,0,3,0,4,0,0
94443,0,0,11,0,3,0,0,0,11,0,4,0
94444,0,0,0,4,23,15,0,0,0,4,23,16
94445,0,1,0,6,38,25,0,5,0,10,39,25
94446,1,0,0,0,0,0,1,0,0,0,0,0
94447,0,3,0,0,0,0,0,11,0,0,0,0
94449,0,0,2,0,0,0,0,0,2,0,0,0
94450,0,2,0,0,0,0,0,2,0,0,0,0
94461,1,0,3,0,0,1,1,0,3,0,0,1
94462,0,0,4,0,0,0,0,0,4,0,0,0
94464,0,0,1,0,0,0,0,0,1,0,0,0
94465,0,0,0,8,0,2,0,0,0,8,0,2
94468,0,0,3,0,0,0,0,0,3,0,0,0
94476,0,1,0,17,5,0,0,1,0,23,5,0
94477,0,0,0,4,0,0,0,0,0,4,0,0
94485,0,0,0,0,0,1,0,0,0,0,0,36
94513,0,0,0,0,2,0,0,0,0,0,2,0
94515,0,0,0,0,0,4,0,0,0,0,0,5
94518,0,0,0,0,0,1,0,0,0,0,0,49
94595,2,0,0,0,0,0,10,0,0,0,0,0
94628,0,0,1,0,0,15,0,0,1,0,0,17
94629,0,0,0,4,0,0,0,0,0,4,0,0
94630,0,0,0,3,0,0,0,0,0,3,0,0
94631,2,0,0,0,0,0,10,0,0,0,0,0
94632,1,0,0,0,0,0,5,0,0,0,0,0
94666,0,0,0,0,0,4,0,0,0,0,0,4
94673,0,1,0,0,0,1,0,2,0,0,0,1
94674,3,0,2,1,2,0,6,0,2,2,2,0
94675,1,1,0,0,0,0,1,1,0,0,0,0
94720,0,2,1,1,0,0,0,6,6,1,0,0
94721,0,1,0,0,0,0,0,1,0,0,0,0
94768,1,0,0,0,0,0,1,0,0,0,0,0
94785,0,0,0,0,1,0,0,0,0,0,1,0
94968,0,0,0,1,0,0,0,0,0,1,0,0
94970,1,0,0,0,0,0,1,0,0,0,0,0
95012,0,0,0,0,1,0,0,0,0,0,1,0
95015,0,0,0,1,0,0,0,0,0,1,0,0
95233,0,0,0,1,0,0,0,0,0,1,0,0
95437,0,1,0,0,0,0,0,1,0,0,0,0
95438,0,0,1,0,0,0,0,0,1,0,0,0
95473,0,0,1,0,0,0,0,0,3,0,0,0
95475,0,0,0,1,0,0,0,0,0,1,0,0
95513,0,1,0,0,0,0,0,1,0,0,0,0
95654,0,0,0,0,1,8,0,0,0,0,1,8
95701,0,0,0,2,0,0,0,0,0,2,0,0
95704,0,1,1,0,0,0,0,1,1,0,0,0
95761,0,1,0,0,1,0,0,1,0,0,1,0
95799,1,0,0,0,0,0,1,0,0,0,0,0
95800,0,0,0,1,0,0,0,0,0,1,0,0
95854,0,0,0,1,0,0,0,0,0,1,0,0
96136,0,0,2,0,0,0,0,0,3,0,0,0
96172,0,0,0,1,0,0,0,0,0,1,0,0
96202,1,0,0,1,0,0,16,0,0,1,0,0
96237,0,0,0,3,9,0,0,0,0,3,22,0
96238,0,0,0,12,2,0,0,0,0,12,2,0
96239,0,0,2,0,1,0,0,0,4,0,2,0
96240,0,0,0,0,0,1,0,0,0,0,0,2
96241,0,0,2,0,0,0,0,0,2,0,0,0
96243,0,0,0,2,0,0,0,0,0,2,0,0
96245,0,1,0,3,0,0,0,2,0,3,0,0
96248,0,1,1,2,13,7,0,1,2,2,14,7
96249,0,0,0,4,1,0,0,0,0,6,1,0
96250,0,1,0,2,5,0,0,4,0,2,5,0
96252,1,0,0,0,0,1,4,0,0,0,0,1
96263,0,0,1,2,1,2,0,0,1,3,1,2
96265,1,0,0,0,1,0,3,0,0,0,2,0
96266,0,0,0,1,0,1,0,0,0,1,0,2
96267,1,0,0,3,0,0,1,0,0,11,0,0
96268,0,0,0,2,3,0,0,0,0,2,6,0
96269,0,1,0,2,8,0,0,1,0,2,10,0
96270,0,1,1,0,1,0,0,1,1,0,1,0
96271,0,0,1,5,3,1,0,0,1,7,4,2
96272,0,1,0,1,2,0,0,1,0,1,4,0
96273,0,0,0,4,56,1,0,0,0,4,72,1
96274,1,0,0,1,0,0,1,0,0,1,0,0
96275,0,0,0,2,3,0,0,0,0,2,7,0
96276,0,0,0,2,0,1,0,0,0,3,0,1
96277,0,1,0,11,2,0,0,1,0,18,2,0
96278,0,0,0,4,1,4,0,0,0,6,1,6
96292,0,0,0,1,2,0,0,0,0,1,2,0
96293,0,1,0,0,11,1,0,1,0,0,11,1
96294,0,0,0,0,1,0,0,0,0,0,1,0
96295,0,0,0,0,1,1,0,0,0,0,1,1
96296,0,2,0,0,0,0,0,3,0,0,0,0
96298,0,0,0,0,1,0,0,0,0,0,1,0
96299,1,0,0,0,1,0,1,0,0,0,1,0
96300,0,0,0,0,1,0,0,0,0,0,1,0
96301,0,3,0,0,1,0,0,7,0,0,2,0
96302,0,1,0,0,0,0,0,1,0,0,0,0
96303,1,0,0,0,0,0,1,0,0,0,0,0
96305,0,0,0,0,1,0,0,0,0,0,1,0
96306,1,0,0,0,1,0,1,0,0,0,1,0
96309,1,0,0,1,0,0,1,0,0,1,0,0
96310,0,1,0,7,0,0,0,1,0,7,0,0
96323,0,0,0,0,1,0,0,0,0,0,1,0
96324,1,0,0,0,0,0,1,0,0,0,0,0
96325,0,0,1,0,0,0,0,0,3,0,0,0
96326,1,1,0,1,0,0,1,2,0,1,0,0
96327,0,0,0,1,2,0,0,0,0,1,2,0
96328,0,0,0,0,2,0,0,0,0,0,2,0
96332,0,0,0,0,2,0,0,0,0,0,2,0
96333,0,0,0,1,2,0,0,0,0,1,4,0
96335,0,0,0,0,3,0,0,0,0,0,3,0
96336,0,0,0,6,0,0,0,0,0,8,0,0
96339,0,0,0,3,0,0,0,0,0,3,0,0
96340,1,0,0,3,2,1,1,0,0,3,2,1
96342,0,0,0,2,6,0,0,0,0,2,6,0
96346,0,1,0,1,6,0,0,1,0,1,6,0
96349,0,0,0,3,15,13,0,0,0,3,17,13
96350,0,0,0,4,2,0,0,0,0,4,2,0
96351,0,0,0,0,0,2,0,0,0,0,0,2
96353,0,0,0,0,2,0,0,0,0,0,5,0
96354,1,0,0,0,0,0,1,0,0,0,0,0
96360,0,0,0,2,5,0,0,0,0,2,6,0
96361,1,0,1,0,3,1,1,0,1,0,4,1
96366,0,0,0,1,0,0,0,0,0,1,0,0
96369,0,0,0,0,0,1,0,0,0,0,0,1
96557,0,0,1,0,0,0,0,0,1,0,0,0
96562,0,0,0,3,3,0,0,0,0,3,3,0
96576,1,0,0,0,0,0,12,0,0,0,0,0
96578,0,0,0,0,1,0,0,0,0,0,1,0
96581,1,0,0,0,0,0,1,0,0,0,0,0
96582,0,0,0,1,0,0,0,0,0,2,0,0
96586,0,0,1,0,3,0,0,0,1,0,3,0
96588,0,0,0,0,2,0,0,0,0,0,3,0
96589,0,0,1,0,0,0,0,0,1,0,0,0
96596,0,0,1,0,0,0,0,0,1,0,0,0
96597,0,0,0,0,4,0,0,0,0,0,5,0
96598,0,0,0,0,2,0,0,0,0,0,2,0
96602,0,4,0,0,1,0,0,4,0,0,1,0
96604,2,4,0,0,0,0,16,9,0,0,0,0
96608,0,3,0,3,3,1,0,3,0,6,3,1
96609,0,6,0,8,6,0,0,10,0,11,7,0
96611,0,0,0,1,0,0,0,0,0,1,0,0
96612,0,8,0,0,3,0,0,16,0,0,3,0
96613,0,1,0,1,2,0,0,1,0,4,2,0
96614,1,6,0,0,3,0,1,7,0,0,3,0
96615,0,5,0,3,5,0,0,11,0,5,5,0
96616,0,17,2,10,3,42,0,30,3,11,3,42
96617,0,2,0,26,24,34,0,7,0,34,25,35
96618,0,4,0,0,4,0,0,5,0,0,5,0
96620,0,7,0,2,1,0,0,19,0,4,1,0
96621,1,2,0,1,30,0,1,2,0,2,30,0
96622,0,22,1,0,0,0,0,41,1,0,0,0
96623,0,3,0,0,0,0,0,3,0,0,0,0
96624,0,1,0,0,2,3,0,1,0,0,2,5
96625,0,9,0,8,0,27,0,13,0,11,0,36
96626,0,23,0,0,10,0,0,110,0,0,10,0
96627,0,3,0,3,13,0,0,6,0,5,14,0
96630,0,6,0,5,13,4,0,10,0,7,13,4
96631,0,6,0,0,6,0,0,17,0,0,6,0
96632,0,3,1,0,1,0,0,5,1,0,1,0
96635,0,5,0,6,0,0,0,7,0,10,0,0
96636,0,6,0,18,1,0,0,15,0,21,3,0
96638,0,6,0,0,10,0,0,9,0,0,10,0
96639,0,9,0,0,0,0,0,15,0,0,0,0
96640,0,7,0,4,0,1,0,16,0,7,0,1
96643,0,1,0,1,0,0,0,3,0,3,0,0
96644,0,5,0,13,0,0,0,9,0,15,0,0
96645,0,7,2,0,8,0,0,19,5,0,12,0
96646,0,6,0,0,0,0,0,8,0,0,0,0
96647,0,6,0,0,0,0,0,13,0,0,0,0
96650,0,5,0,0,9,0,0,18,0,0,11,0
96651,1,1,0,0,8,1,2,1,0,0,8,1
96652,0,1,0,2,0,0,0,2,0,3,0,0
96653,0,0,0,0,3,0,0,0,0,0,3,0
96655,0,7,0,6,10,0,0,22,0,9,10,0
96656,0,16,0,14,0,0,0,53,0,30,0,0
96658,0,3,0,0,0,0,0,4,0,0,0,0
96662,0,6,0,41,2,0,0,13,0,43,3,0
96663,0,28,0,16,15,0,0,66,0,18,15,0
96664,0,29,0,1,13,0,0,57,0,1,13,0
96665,0,6,0,0,5,0,0,11,0,0,6,0
96666,0,2,0,1,0,0,0,5,0,2,0,0
96667,0,0,0,1,4,0,0,0,0,1,8,0
96669,0,1,0,0,0,0,0,1,0,0,0,0
96674,0,1,0,0,0,0,0,1,0,0,0,0
96676,0,5,0,0,2,0,0,14,0,0,2,0
96677,0,24,0,0,10,0,0,30,0,0,10,0
96678,0,3,0,0,8,0,0,6,0,0,11,0
96679,0,31,0,10,55,0,0,78,0,10,55,0
96680,0,15,2,1,10,0,0,16,2,1,11,0
96681,1,38,0,24,20,27,1,55,0,32,20,28
96682,0,14,0,10,2,0,0,33,0,15,4,0
96684,0,2,0,6,6,0,0,2,0,10,6,0
96685,0,1,0,0,0,0,0,3,0,0,0,0
96687,0,3,0,1,0,0,0,3,0,1,0,0
96691,0,12,0,24,0,0,0,17,0,27,0,0
96692,1,1,0,0,0,0,7,1,0,0,0,0
96693,0,17,0,14,10,0,0,20,0,20,10,0
96694,0,13,0,0,22,0,0,25,0,0,22,0
96695,0,17,0,0,6,0,0,21,0,0,6,0
96696,1,8,0,4,2,0,2,9,0,5,8,0
96697,0,9,0,5,8,1,0,13,0,9,8,1
96698,1,0,0,0,6,0,2,0,0,0,7,0
96699,0,4,0,0,2,3,0,9,0,0,2,3
96700,0,1,0,0,0,0,0,7,0,0,0,0
96702,0,5,0,1,0,0,0,15,0,1,0,0
96703,0,4,0,1,0,0,0,9,0,1,0,0
96707,0,5,0,0,0,0,0,8,0,0,0,0
96708,0,14,0,53,2,2,0,19,0,66,2,6
96709,0,14,0,13,18,0,0,19,0,23,18,0
96710,0,1,0,28,0,0,0,1,0,37,0,0
96711,0,0,0,5,1,0,0,0,0,6,1,0
96712,0,5,0,0,0,0,0,5,0,0,0,0
96713,0,3,0,3,2,0,0,17,0,6,2,0
96714,0,2,0,0,0,0,0,11,0,0,0,0
96723,0,7,0,11,0,0,0,10,0,15,0,0
96724,0,1,0,0,0,0,0,1,0,0,0,0
96726,0,5,0,0,2,0,0,21,0,0,2,0
96727,0,4,0,0,0,0,0,6,0,0,0,0
96737,0,3,0,0,23,0,0,3,0,0,23,0
96738,0,1,0,0,1,0,0,2,0,0,3,0
96743,1,0,0,0,0,0,2,0,0,0,0,0
96747,0,1,0,0,5,0,0,3,0,0,6,0
96752,0,0,0,1,3,0,0,0,0,2,4,0
96753,0,0,0,0,1,0,0,0,0,0,1,0
96762,0,6,0,7,8,0,0,9,0,7,8,0
96777,0,2,0,0,0,0,0,3,0,0,0,0
96781,0,7,0,8,4,6,0,8,0,10,4,6
96792,1,1,0,0,0,1,4,9,0,0,0,1
96802,0,7,0,4,0,11,0,14,0,5,0,20
96808,0,3,0,5,2,0,0,3,0,6,34,0
96812,0,1,0,1,0,0,0,1,0,1,0,0
96818,0,2,0,5,3,0,0,2,0,5,3,0
96819,1,6,3,14,9,4,2,10,3,29,10,4
96823,0,0,5,39,32,45,0,0,5,40,33,45
96824,3,3,11,39,28,45,21,4,11,58,35,48
96825,0,8,0,32,22,30,0,19,0,40,25,30
96827,0,2,0,0,0,0,0,2,0,0,0,0
96828,0,2,0,7,3,5,0,3,0,12,3,5
96829,0,3,11,46,42,56,0,10,11,61,51,56
96830,0,3,0,78,68,75,0,5,0,88,73,75
96831,1,6,4,79,59,75,1,8,4,88,64,75
96833,0,5,3,28,24,20,0,7,3,37,29,20
96834,0,2,0,50,2,4,0,3,0,61,3,4
96835,0,4,0,23,0,35,0,4,0,32,0,35
96836,0,0,0,14,10,12,0,0,0,18,16,12
96837,0,4,2,8,18,28,0,8,2,11,22,28
96838,0,2,2,58,47,75,0,2,2,63,52,87
96839,0,8,1,14,1,0,0,19,1,14,1,0
96840,0,5,0,19,0,0,0,5,0,23,0,0
96841,0,3,1,45,38,0,0,3,1,63,43,0
96842,0,3,0,10,0,0,0,3,0,13,0,0
96843,0,13,0,88,96,60,0,15,0,123,112,77
96844,0,1,0,2,5,1,0,1,0,2,6,1
96846,0,2,0,0,0,0,0,2,0,0,0,0
96849,0,0,0,2,0,0,0,0,0,8,0,0
96850,0,7,0,15,0,0,0,12,0,18,0,0
96852,0,0,0,4,2,1,0,0,0,9,2,1
96853,0,0,0,12,16,0,0,0,0,17,16,0
96854,0,10,0,14,73,0,0,11,0,20,87,0
96855,0,16,0,6,9,27,0,31,0,11,9,27
96856,0,2,0,15,7,17,0,2,0,15,8,19
96859,0,1,0,6,17,6,0,2,0,9,23,7
96860,0,1,0,0,37,0,0,1,0,0,44,0
96861,0,3,0,1,22,0,0,4,0,2,22,0
96862,0,1,0,2,3,2,0,4,0,4,3,2
96863,0,3,0,9,0,0,0,7,0,12,0,0
96866,0,3,10,20,19,12,0,3,10,23,25,12
96867,0,7,0,4,10,0,0,10,0,7,11,0
96868,0,1,0,5,30,0,0,1,0,8,42,0
96869,0,2,2,0,0,0,0,2,4,0,0,0
96870,0,8,0,4,9,0,0,9,0,9,9,0
96872,0,0,1,12,14,0,0,0,1,13,15,0
96873,0,0,0,2,12,1,0,0,0,2,14,8
96874,0,0,1,0,15,5,0,0,1,0,17,5
96875,0,1,0,3,27,20,0,1,0,3,30,26
96876,0,0,0,6,11,1,0,0,0,6,11,1
96878,0,0,0,2,0,0,0,0,0,2,0,0
96879,0,0,0,0,3,0,0,0,0,0,4,0
96881,0,0,1,0,0,0,0,0,1,0,0,0
96896,0,0,0,1,0,0,0,0,0,2,0,0
96907,0,0,0,1,0,0,0,0,0,1,0,0
96908,0,0,0,1,0,1,0,0,0,1,0,1
96909,0,0,0,1,2,0,0,0,0,1,2,0
96910,0,0,2,0,2,0,0,0,3,0,2,0
96918,0,0,0,0,1,0,0,0,0,0,1,0
96920,0,0,0,18,8,8,0,0,0,21,8,10
96921,0,0,3,0,7,0,0,0,3,0,7,0
96922,0,0,0,2,0,0,0,0,0,2,0,0
96923,0,0,0,0,18,0,0,0,0,0,21,0
96925,0,0,2,8,2,0,0,0,5,9,3,0
96927,0,0,2,2,2,0,0,0,4,2,8,0
96928,0,0,0,23,0,0,0,0,0,31,0,0
96929,0,0,0,0,0,1,0,0,0,0,0,3
96932,0,0,0,1,0,0,0,0,0,1,0,0
96933,0,0,0,13,2,0,0,0,0,17,2,0
96934,0,0,7,1,25,6,0,0,8,1,35,16
96935,0,0,0,0,1,0,0,0,0,0,1,0
96936,0,0,0,1,11,3,0,0,0,1,12,5
96937,0,0,3,0,6,0,0,0,4,0,7,0
96940,0,0,0,1,0,0,0,0,0,1,0,0
96943,0,0,0,5,0,0,0,0,0,5,0,0
96944,0,0,0,2,6,0,0,0,0,2,6,0
96945,0,0,0,0,0,1,0,0,0,0,0,1
96947,0,0,0,13,11,0,0,0,0,16,14,0
96948,0,0,2,35,0,0,0,0,3,48,0,0
96949,0,0,1,12,24,0,0,0,1,15,28,0
96950,0,0,0,1,0,0,0,0,0,1,0,0
96951,0,0,0,2,0,0,0,0,0,2,0,0
96952,0,0,2,0,0,0,0,0,2,0,0,0
96953,0,0,3,4,0,0,0,0,3,5,0,0
96954,0,0,3,11,38,0,0,0,5,15,52,0
96955,0,0,7,0,32,0,0,0,9,0,42,0
96956,0,0,0,7,0,21,0,0,0,7,0,29
96957,0,0,0,0,2,0,0,0,0,0,3,0
96958,0,0,0,2,0,0,0,0,0,2,0,0
96959,0,0,1,2,0,0,0,0,1,2,0,0
96960,0,0,1,0,25,12,0,0,1,0,27,16
96961,0,0,0,0,2,2,0,0,0,0,3,2
96962,0,0,0,1,1,0,0,0,0,1,1,0
96964,0,0,2,0,0,0,0,0,2,0,0,0
96965,0,0,1,0,36,0,0,0,1,0,43,0
96966,0,0,10,23,28,0,0,0,16,27,34,0
96967,0,0,0,0,1,0,0,0,0,0,2,0
96968,0,0,10,29,0,14,0,0,13,31,0,16
96969,0,0,0,4,2,0,0,0,0,4,2,0
96970,0,0,0,2,0,0,0,0,0,2,0,0
96971,0,0,0,28,2,0,0,0,0,32,3,0
96972,0,0,0,11,1,0,0,0,0,12,1,0
96973,0,0,0,0,11,14,0,0,0,0,11,18
96974,0,0,0,3,0,28,0,0,0,3,0,31
96975,0,0,1,23,0,32,0,0,1,25,0,35
96976,0,0,3,4,8,0,0,0,3,4,8,0
96977,0,1,0,0,0,0,0,1,0,0,0,0
96978,0,0,2,1,0,0,0,0,2,1,0,0
96979,0,0,0,1,1,0,0,0,0,1,1,0
96980,0,0,3,30,24,0,0,0,3,34,26,0
96981,0,0,1,3,0,0,0,0,1,4,0,0
96982,0,0,2,2,0,3,0,0,3,2,0,4
96983,0,0,1,2,19,1,0,0,1,2,21,2
96984,0,0,0,5,6,0,0,0,0,5,6,0
96985,0,0,0,9,6,0,0,0,0,9,6,0
96986,0,0,0,10,4,0,0,0,0,11,4,0
96987,0,0,0,14,20,51,0,0,0,19,20,84
96988,0,0,3,21,14,68,0,0,3,25,18,83
96989,0,0,2,22,0,42,0,0,2,23,0,48
96990,0,0,0,0,1,0,0,0,0,0,1,0
96992,0,0,8,27,0,0,0,0,13,30,0,0
96993,0,0,9,25,23,23,0,0,15,28,24,25
96994,0,0,1,0,1,12,0,0,3,0,1,12
96995,0,0,2,51,27,0,0,0,2,61,28,0
96996,0,0,0,4,27,0,0,0,0,4,28,0
96997,0,0,1,7,1,0,0,0,1,7,1,0
96998,1,0,0,0,0,3,1,0,0,0,0,4
96999,0,0,0,0,0,19,0,0,0,0,0,21
97000,0,0,1,1,18,20,0,0,1,1,20,23
97001,0,0,0,0,1,0,0,0,0,0,1,0
97003,0,0,1,0,0,0,0,0,1,0,0,0
97004,0,0,11,0,0,1,0,0,23,0,0,1
97005,0,0,10,16,31,22,0,0,14,17,35,26
97006,0,0,1,4,0,1,0,0,2,5,0,2
97007,0,0,0,2,18,0,0,0,0,2,18,0
97008,0,0,5,19,2,0,0,0,7,22,2,0
97009,0,0,1,6,29,13,0,0,1,6,32,14
